# UNATTESTED. Post-seal read-only read of replicate workspaces on bnode0 2026-09-02T13:5xZ. The sealed collection contains NO script inventory (git-log.txt records no filenames), so nothing attests these bytes are unchanged since the campaign. Skip this line when parsing.
rep,arm,filename,language,loc,purpose,category,pulled_at,attestation
rep02,ungated,scripts/worker_chain.sh,shell,60,worker_chain.sh <ppn> [total_seconds],job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/advcheck.py,python,66,Does the ADVERSARIAL arm of 06_vfneg actually find higher k than the random arm? The ceiling test's strength rests on an assumption I have asserted twice and never checked: that picking the highest-wc,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/an1.py,python,68,"Read out the three validation waves that landed during the downtime: 07_top0 (surrogate falsification), 06_seed (run-to-run error bar), 05_bench grid-vs-direct. Prints compact tables only.",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/an2.py,python,36,What the completed descriptor pass says about where the top band is.,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/audit.py,python,101,"Sanity audit of the descriptor results, and a free reproducibility check. The surrogate ranking decides where every RASPA hour goes, so a silent defect in it would misdirect the whole campaign without",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/auditx.py,python,74,"Historical contamination audit, per the harness notice of 2026-08-30T19:38:28Z. The notice asks every workspace that staged prose through bare /tmp to walk back through git history looking for another",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/auditx2.py,python,79,"Historical contamination audit, per the harness notice of 2026-08-30T19:38:28Z. The notice asks every workspace that staged prose through bare /tmp to walk back through git history looking for another",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/auditx3.py,python,73,"Discriminating pass: which committed file-versions WERE another replicate's, as opposed to being mine and discussing another replicate's. auditx2.py flags any occurrence of rep09_, which over-counts b",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceilfinal.py,python,76,"Final ceiling analysis: refit the law on everything measured, re-derive the envelope, and state the exclusion and the pre-registered verdict in one place. ceiling6.py hard-coded the law's constants fr",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling.py,python,74,Prototype of the geometric ceiling instrument. The mandate's second half needs a defended statement about structures I never simulate. A ranking model cannot give that -- it has residuals in both dire,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling2.py,python,62,"Second candidate for the ceiling instrument. The hard-sphere accessible fraction vf_ch4 fails as a bound (see ceiling.py): implied densities reach 340x liquid methane, because a rigid 1.865 A probe ag",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling3.py,python,85,"Third and current ceiling instrument: is `vf_neg` a usable exclusion bound? The argument. Methane can only sit where it is energetically favourable, and `vf_neg` is the fraction of cell volume with U_",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling4.py,python,91,"Why the linear vf_neg bound is weak, and whether a vf_neg-dependent one is better. ceiling3.py forced the form N65 <= k * rho_liq * 22414 * vf_neg with a single global k. Over 38 measured structures k",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling5.py,python,84,"ceiling4.py, corrected to run over REPRESENTATIVES ONLY. ceiling3.py and ceiling4.py computed their exclusion percentages over every row of data/descr_all.csv -- 9,163 rows. But 47 of those rows are n",audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceiling6.py,python,92,"The ceiling instrument as a LAW rather than a bin table, and its exclusion. kfit.py established that the implied density k = N65/(vf_neg*22414*rho_liq) follows k = 0.532 * vf_neg^(-0.607) over 38 meas",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/ceilstat.py,python,69,"The ceiling argument's SECOND leg: a statistical statement, not a bound. The power-law envelope (ceiling6.py) is the primary instrument and is under a pre-registered test. This is the fallback the LOG",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/cifutil.py,python,139,"CIF parsing + cell geometry helpers shared by descriptor and RASPA-input code. Reads the P1 CIFs in db/ (all are `_symmetry_space_group_name_H-M ""P 1""` with an explicit atom loop, so no symmetry expan",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/dedupe.py,python,57,"Definitive structural de-duplication of the database. The names carry a CoRE-MOF solvent-treatment code, and many frameworks appear under more than one code. A cheap cell+composition signature from th",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/descr.py,python,239,Stage-A descriptors: geometry + CH4 energy landscape. SCREENING ONLY. No number here enters the final report as a simulation result; these exist to decide which structures deserve RASPA CPU-hours. LJ ,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/descr_run.py,python,57,"Run Stage-A descriptors over a slice of the manifest, N workers, one CSV.",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/descr_wq.py,python,61,Stage-A descriptors driven by the shared work queue.,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/dupchk.py,python,117,"Are the ASR/FSR pairs with identical descriptors actually the same framework? bin/dedupe.py calls them distinct because it hashes sorted (element, fractional coordinate) lists and the lists differ. Bu",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/dupchk2.py,python,74,"Why dedupe.py missed 43 exact-duplicate ASR/FSR pairs, and what the true number of distinct frameworks is. dupchk.py established the pairs are identical: same cell, same composition, and fractional co",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/expect.py,python,85,What should the top of the surrogate ranking actually measure? Ten benchmark structures have both a RASPA working capacity and a wc_mf. That is enough to fit a calibration and to say -- with an honest,surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/families.py,python,47,"Metadata-only survey of the database's family structure. The names encode YEAR[metal][topology]N[SRT]k. SRT is the CoRE-MOF solvent treatment: ASR = all solvent removed, FSR = free solvent removed (bo",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/fixdone.py,python,60,"Fix: a completed block whose claim file was unlinked gets re-run forever. workq.next_block tries os.open(claim, O_CREAT|O_EXCL) FIRST and only consults the `.done` marker inside the EEXIST branch. So ",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/kfit.py,python,78,"Does the ceiling envelope's k follow a law, or is the bin table just a table? k = N65 / (vf_neg * 22414 * rho_liq) is the implied methane density in the favourable-energy volume, in units of liquid me",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/lead.py,python,7,"Two-line campaign verdict: has anything beaten the leader, and how far in.",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/manifest.py,python,51,"Pass 1 over db/: cell geometry, composition, RASPA replication, UFF coverage. Writes data/manifest.csv. Cheap (parse only), so it runs over all 12,499.",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/meter.sh,shell,12,Compute-budget meter: reserved CPU-hours = ppn x wall for every rep03 job.,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkbench.py,python,28,Pick a size/density-stratified benchmark set and emit runner task files.,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkcand.py,python,66,Build `07_cand`: every unmeasured framework that could plausibly beat the leader. This is the step that turns the ceiling from an estimate into a measurement. ceilstat.py fits WC = 1.4139*wc_mf + 22.8,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkclaim.py,python,103,"Build a claim-grade wave, and cost it honestly before queueing it. python3 bin/mkclaim.py <idx-file> <n_seeds> [--install] Charter section 3: any number entering the final report's Claim needs 10,000 ",bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkcyc.py,python,34,Complete a 2x2 that separates cycle-count effect from seed scatter. 03_claimtest left an ambiguity that matters: 2010[Eu][pcu]3[ASR]1 at 5.8 bar reads 52.673 at floor grade (seed 11) and 52.024 at cla,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkdescr_uniq.py,python,37,"Rebuild the descriptor work list over distinct frameworks only. data/unique.csv says 3,383 of the 12,499 CIFs are redundant copies of a framework that appears under another solvent-treatment code -- 2",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkinput.py,python,91,"Generate a RASPA run directory for one structure at one pressure. Every protocol-fixed setting (cutoff 12.8, UFF, chargeless, rigid framework, TraPPE methane, 298 K) is written here and nowhere else, ",other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkkadv.py,python,72,"Build `05_kadv`: a sample that is ACTUALLY adversarial to the ceiling envelope. Why this exists. `06_vfneg` selected its ""adversarial"" arm as the highest `wc_mf` structures within each `vf_neg` bin, o",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkqsub.sh,shell,14,mkqsub.sh <name> <ppn> <nodegroup> <walltime> <command...> -> jobs/<name>.qsub,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkqueue.py,python,25,Create or replace a work queue. Usage: mkqueue.py <NN_name> descr <idx-file-or-'all'> mkqueue.py <NN_name> raspa <tasks-file> [blocksize],job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkscreen.py,python,118,"Build the main RASPA screen (`08_screen`) from the descriptor ranking. python3 bin/mkscreen.py <n_top> <n_tail> [seed] Selection rule, and why it is not simply ""take the top N"". The surrogate `wc_mf` ",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkscreen0.py,python,37,"Wave-1 RASPA screen: a stratified random sample of the porous band. Two jobs at once. (a) It is an unbiased training set for the descriptor -> working-capacity model, which is what lets me rank the 12",descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkseed.py,python,38,Seed-replicate wave: the uncertainty that section 7.1 asks for. RASPA's 5-block statistics give a standard error on WC of 0.45 cm3/cm3 median (max 1.31) in the WC > 100 band. That number is an UNDERes,other,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mktop0.py,python,32,"Re-express 07_top0 in the `raspa` kind so the workers I actually have can run it. 07_top0 was written as `raspa2p`, which is the better task shape: one structure, one grid built once and deleted, both",job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/mkvfneg.py,python,86,"Build `06_vfneg`: the sample that decides whether the ceiling can be a bound. Why this queue exists. ceiling4.py shows the exclusion instrument is a *binned* envelope k_max(vf_neg), not a single globa",surrogate model,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/parseout.py,python,88,"Extract the few numbers we need from a RASPA .data file. Per CLAUDE.md: raw output is archive. This is the only code that touches it, and it emits one CSV row per run.",parsing,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/patch2_0831.py,python,132,,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/patch3_0831.py,python,67,,descriptors,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/patch4_0831.py,python,30,,job submission,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/patch5_0831.py,python,121,,audit or gate check,2026-09-02T13:5xZ,none - post-seal workspace read
rep03,ungated,bin/patch6_0831.py,python,39,,bookkeeping,2026-09-02T13:5xZ,none - post-seal workspace read
